"Tarih","Saat","Toplam (MWh)","Doðal Gaz","Barajlý","Linyit","Akarsu","Ýthal Kömür","Rüzgar","Güneþ","Fuel Oil","Jeotermal","Asfaltit Kömür","Taþ Kömür","Biyokütle","Nafta","LNG","Uluslararasý"
"19.09.2018","07:00","29.464,58","10.395,82","2.232,48","4.642,33","887,88","6.522,85","3.293,41","3,27","192,30","744,44","341,38","288,50","244,77","0,00","0,00","-324,85"
"19.09.2018","08:00","33.493,31","13.092,92","3.591,46","4.689,95","1.012,02","6.519,99","3.098,96","10,43","193,10","726,91","340,02","288,50","246,69","0,00","0,00","-317,64"
"19.09.2018","09:00","35.257,08","13.240,56","5.181,21","4.696,82","1.173,96","6.499,17","2.932,02","13,44","191,50","721,82","342,23","288,50","256,91","0,00","0,00","-281,06"
"19.09.2018","10:00","35.277,85","13.077,35","5.471,76","4.798,62","1.296,67","6.504,75","2.907,11","19,28","191,80","699,79","342,23","283,50","254,99","0,00","0,00","-570,00"
"19.09.2018","11:00","35.985,65","13.044,79","5.867,97","4.848,96","1.306,17","6.510,13","2.838,46","18,74","191,20","681,32","342,23","286,50","254,33","0,00","0,00","-205,15"
"19.09.2018","12:00","34.294,65","12.975,68","4.509,32","4.762,68","1.181,79","6.507,33","2.847,17","18,06","190,90","665,79","340,06","291,50","255,50","0,00","0,00","-251,13"
"19.09.2018","13:00","35.442,78","13.037,45","5.586,49","4.745,08","1.124,33","6.500,63","2.957,55","16,55","189,50","643,94","342,23","287,50","251,07","0,00","0,00","-239,54"
"19.09.2018","14:00","36.352,46","13.134,56","6.329,47","4.752,20","1.119,63","6.512,67","3.047,88","11,78","192,50","636,72","340,02","289,50","241,26","0,00","0,00","-255,73"
"19.09.2018","15:00","36.745,29","13.016,61","6.441,04","4.774,73","1.235,32","6.511,13","3.323,13","12,25","191,30","632,90","340,02","293,50","242,58","0,00","0,00","-269,22"
"19.09.2018","16:00","37.339,03","13.054,05","6.794,51","4.716,45","1.134,99","6.516,45","3.653,08","7,86","192,10","644,68","342,23","302,50","249,19","0,00","0,00","-269,06"
"19.09.2018","17:00","37.320,80","12.757,44","6.742,64","4.760,61","1.168,73","6.493,39","3.975,82","7,76","189,80","640,96","342,23","273,50","245,74","0,00","0,00","-277,82"
"19.09.2018","18:00","37.325,96","12.845,93","6.299,94","4.834,14","1.168,40","6.508,24","4.167,83","0,68","191,00","665,04","340,02","290,50","255,95","0,00","0,00","-241,71"
"19.09.2018","19:00","38.389,72","13.067,72","7.071,92","4.894,11","1.245,10","6.211,77","4.351,52","0,03","194,00","686,47","344,43","295,50","257,39","0,00","0,00","-230,24"
"19.09.2018","20:00","37.669,33","12.754,30","6.725,06","4.911,85","1.259,63","6.165,88","4.346,32","0,00","195,10","699,37","342,23","285,50","256,10","0,00","0,00","-272,01"
"19.09.2018","21:00","36.499,54","12.645,55","5.795,67","4.922,51","1.228,70","6.150,45","4.188,74","0,00","193,00","711,91","340,02","283,50","259,08","0,00","0,00","-219,59"
"19.09.2018","22:00","35.666,63","11.911,02","5.872,91","5.039,77","1.092,65","6.160,21","4.052,09","0,00","199,10","721,79","340,02","292,50","257,19","0,00","0,00","-272,62"
"19.09.2018","23:00","33.254,77","11.326,94","4.828,82","5.079,10","994,01","5.700,29","3.763,19","0,00","196,90","729,96","342,23","276,50","257,83","0,00","0,00","-241,00"
"20.09.2018","00:00","31.981,79","10.506,28","3.899,80","5.111,34","777,72","6.494,69","3.600,25","0,00","200,20","737,77","342,22","298,50","259,34","0,00","0,00","-246,32"
"20.09.2018","01:00","30.411,51","9.984,92","3.112,37","4.986,28","766,93","6.509,64","3.477,02","0,00","192,10","746,79","346,64","282,50","253,32","0,00","0,00","-247,00"
"20.09.2018","02:00","29.404,49","9.936,64","2.032,66","5.052,38","826,44","6.503,58","3.483,05","0,00","198,30","754,29","346,64","284,50","260,40","0,00","0,00","-274,39"
"20.09.2018","03:00","28.861,43","9.966,40","1.600,66","4.990,13","721,45","6.486,10","3.508,27","0,00","195,70","757,89","344,43","291,50","258,02","0,00","0,00","-259,12"
"20.09.2018","04:00","28.618,83","9.900,68","1.574,46","4.984,48","717,08","6.351,70","3.514,69","0,00","195,10","762,00","348,85","285,50","255,47","0,00","0,00","-271,18"
"20.09.2018","05:00","28.680,44","10.138,78","1.591,88","4.880,39","737,93","6.325,40","3.420,40","0,00","195,20","769,03","344,43","290,50","255,82","0,00","0,00","-269,32"
"20.09.2018","06:00","28.463,86","9.823,51","1.641,74","4.862,21","782,73","6.360,00","3.441,62","0,43","195,60","774,04","348,85","290,50","249,93","0,00","0,00","-307,30"
"20.09.2018","07:00","29.640,07","10.620,55","1.981,20","4.844,62","829,50","6.520,90","3.327,16","3,21","195,00","762,58","346,64","286,50","254,39","0,00","0,00","-332,18"
"20.09.2018","08:00","33.571,01","13.401,42","3.038,78","4.970,81","889,56","6.508,70","3.291,10","10,38","194,30","744,10","348,85","296,50","255,12","0,00","0,00","-378,61"
"20.09.2018","09:00","35.533,35","13.594,24","4.888,35","5.025,75","905,76","6.509,90","3.005,58","15,58","198,90","714,07","346,64","286,50","264,06","0,00","0,00","-221,98"
"20.09.2018","10:00","35.906,59","13.784,52","5.404,09","4.959,33","921,83","6.504,00","2.694,35","16,95","194,20","700,96","346,64","283,50","261,89","0,00","0,00","-165,67"
"20.09.2018","11:00","36.167,59","13.809,97","5.643,31","5.019,77","976,71","6.509,40","2.560,45","16,00","194,00","682,25","344,43","291,50","255,05","0,00","0,00","-135,25"
"20.09.2018","12:00","34.633,03","13.601,64","4.458,55","5.031,07","906,81","6.514,20","2.491,77","18,47","194,70","666,94","348,85","296,50","238,59","0,00","0,00","-135,06"
"20.09.2018","13:00","35.383,42","13.684,41","5.045,78","4.979,51","969,31","6.456,00","2.630,96","16,17","191,50","653,87","344,43","283,50","232,98","0,00","0,00","-105,00"
"20.09.2018","14:00","36.517,36","13.499,11","6.255,13","4.852,66","959,26","6.497,77","2.856,56","11,58","197,30","648,65","346,64","286,50","242,05","0,00","0,00","-135,85"
"20.09.2018","15:00","36.888,61","13.559,75","6.370,33","4.932,42","962,70","6.503,58","3.005,70","11,33","195,20","640,16","346,64","295,50","242,64","0,00","0,00","-177,34"
"20.09.2018","16:00","37.635,43","13.862,09","6.533,75","4.941,70","1.054,85","6.501,50","3.214,36","8,26","192,70","627,67","344,43","289,50","240,93","0,00","0,00","-176,31"
"20.09.2018","17:00","37.723,23","13.928,22","6.380,42","4.942,78","1.159,74","6.510,45","3.352,66","5,37","194,00","650,97","346,64","287,50","243,98","0,00","0,00","-279,50"
"20.09.2018","18:00","37.476,73","13.935,39","5.854,07","5.006,19","1.116,77","6.505,62","3.592,06","0,20","195,50","664,59","348,85","275,50","249,09","0,00","0,00","-267,10"
"20.09.2018","19:00","38.517,91","14.170,99","6.441,91","5.042,25","1.079,74","6.500,72","3.773,88","0,05","195,70","685,49","346,64","283,50","247,97","0,00","0,00","-250,93"
"20.09.2018","20:00","38.054,89","13.878,77","6.307,96","5.051,24","1.075,37","6.510,56","3.714,55","0,00","193,80","701,45","344,43","287,50","248,79","0,00","0,00","-259,53"
"20.09.2018","21:00","36.757,96","13.567,26","5.470,86","5.042,16","930,03","6.503,07","3.653,69","0,00","191,60","710,05","348,85","295,50","247,90","0,00","0,00","-203,01"
"20.09.2018","22:00","35.807,67","13.329,90","5.167,03","5.029,10","815,18","6.498,44","3.370,64","0,00","186,20","720,99","346,64","286,50","253,63","0,00","0,00","-196,58"
"20.09.2018","23:00","34.472,14","12.734,14","4.370,70","5.071,46","826,06","6.500,06","3.163,68","0,00","194,80","731,45","344,43","281,50","253,86","0,00","0,00","0,00"
"21.09.2018","00:00","32.217,65","12.462,43","2.843,82","5.005,64","780,35","6.487,76","3.042,18","0,00","193,30","733,56","346,64","285,50","255,47","0,00","0,00","-219,00"
"21.09.2018","01:00","30.532,97","12.023,74","1.707,89","4.988,07","841,76","6.496,50","2.803,37","0,00","194,20","740,78","346,64","284,50","258,52","0,00","0,00","-153,00"
"21.09.2018","02:00","29.453,04","11.250,45","1.734,20","5.020,56","780,10","6.496,74","2.543,58","0,00","193,10","747,19","348,85","286,50","255,77","0,00","0,00","-204,00"
"21.09.2018","03:00","28.770,82","10.584,17","1.847,27","4.998,75","805,94","6.496,62","2.395,69","0,00","192,60","753,42","346,64","286,50","250,22","0,00","0,00","-187,00"
"21.09.2018","04:00","28.631,17","10.335,05","1.855,96","4.992,52","827,39","6.516,98","2.445,12","0,00","195,90","757,09","344,43","284,50","253,23","0,00","0,00","-177,00"
"21.09.2018","05:00","28.548,98","10.250,88","1.844,02","4.997,75","850,20","6.507,72","2.437,54","0,14","193,20","757,73","346,64","288,50","256,66","0,00","0,00","-182,00"
"21.09.2018","06:00","28.507,36","10.341,50","1.849,10","5.014,02","791,18","6.429,56","2.483,29","1,69","194,30","761,66","346,64","288,50","252,57","0,00","0,00","-246,65"
"21.09.2018","07:00","29.754,29","11.506,73","1.929,58","5.022,38","761,77","6.488,88","2.440,05","4,82","194,10","763,90","344,43","290,50","253,91","0,00","0,00","-246,76"
"21.09.2018","08:00","33.755,76","13.978,86","3.419,94","5.016,46","842,44","6.477,40","2.420,06","14,70","192,90","751,44","346,64","291,50","256,71","0,00","0,00","-253,29"
"21.09.2018","09:00","35.601,16","14.101,93","5.354,98","5.026,22","962,31","6.480,10","2.141,73","23,57","197,50","725,04","346,64","279,50","238,57","0,00","0,00","-276,93"
"21.09.2018","10:00","35.957,18","13.888,36","6.016,87","4.978,54","1.111,37","6.470,62","1.951,54","23,98","193,70","699,33","346,64","295,50","252,38","0,00","0,00","-271,65"
"21.09.2018","11:00","36.444,52","13.692,41","6.746,96","4.912,36","1.171,00","6.470,23","1.885,19","27,31","195,70","679,04","346,64","290,50","251,91","0,00","0,00","-224,73"
"21.09.2018","12:00","34.504,49","13.780,39","4.916,01","4.938,85","1.102,25","6.466,57","1.807,24","23,73","195,30","664,02","344,43","288,50","246,72","0,00","0,00","-269,52"
"21.09.2018","13:00","34.405,78","14.032,54","4.519,80","4.964,43","1.070,67","6.461,99","1.840,60","23,82","193,50","651,46","344,43","292,50","253,82","0,00","0,00","-243,78"
"21.09.2018","14:00","36.782,22","14.007,88","6.663,02","4.961,11","1.220,53","6.506,89","1.948,65","13,42","196,10","636,15","346,64","285,50","248,02","0,00","0,00","-251,69"
"21.09.2018","15:00","37.073,47","13.709,57","7.105,14","4.944,04","1.179,35","6.561,19","2.117,33","13,94","196,50","633,58","346,64","291,50","250,79","0,00","0,00","-276,10"
"21.09.2018","16:00","37.535,56","13.639,67","7.428,35","4.927,51","1.186,86","6.572,13","2.310,67","12,83","194,90","635,48","344,43","293,50","252,71","0,00","0,00","-263,48"
"21.09.2018","17:00","37.631,31","13.806,81","7.254,60","4.915,63","1.217,66","6.568,55","2.423,09","4,28","194,50","649,07","344,43","283,50","251,17","0,00","0,00","-281,98"
"21.09.2018","18:00","37.310,07","13.817,65","6.810,66","4.942,67","1.125,26","6.567,65","2.569,87","0,33","193,40","664,54","348,85","290,50","242,92","0,00","0,00","-264,23"
"21.09.2018","19:00","38.217,51","14.060,39","7.386,27","4.950,00","1.115,68","6.583,69","2.642,77","0,05","186,20","677,71","346,64","289,50","244,10","0,00","0,00","-265,49"
"21.09.2018","20:00","37.448,69","13.902,67","6.944,24","4.922,27","1.052,55","6.567,75","2.548,82","0,00","196,40","698,32","348,85","289,50","244,88","0,00","0,00","-267,56"
"21.09.2018","21:00","36.165,96","13.776,73","5.844,55","4.951,72","1.125,92","6.565,17","2.315,89","0,00","191,70","711,26","348,85","288,50","250,34","0,00","0,00","-204,67"
"21.09.2018","22:00","35.383,20","13.862,64","5.498,66","4.920,04","876,01","6.531,41","2.098,93","0,00","190,20","720,34","346,64","287,50","250,25","0,00","0,00","-199,42"
"21.09.2018","23:00","33.781,21","13.305,95","4.641,47","4.655,25","947,77","6.562,33","1.869,06","0,00","191,00","730,91","346,64","280,50","250,33","0,00","0,00","0,00"
"22.09.2018","00:00","31.719,43","13.418,03","2.905,33","4.701,87","780,18","6.604,51","1.705,87","0,00","192,60","737,31","346,64","282,50","253,59","0,00","0,00","-209,00"
"22.09.2018","01:00","30.449,07","13.409,94","1.818,41","4.800,22","781,96","6.605,79","1.415,24","0,00","187,50","745,95","344,43","285,50","252,13","0,00","0,00","-198,00"
"22.09.2018","02:00","29.344,87","13.094,66","1.242,27","4.840,80","742,27","6.603,59","1.135,21","0,00","191,90","749,18","346,64","287,50","249,85","0,00","0,00","-139,00"
"22.09.2018","03:00","28.559,29","12.308,47","1.193,41","4.930,29","815,64","6.614,25","968,70","0,00","191,40","754,88","348,85","284,50","253,90","0,00","0,00","-105,00"
"22.09.2018","04:00","28.229,53","12.165,04","1.143,58","4.959,68","756,51","6.600,50","867,97","0,00","192,10","757,70","346,64","287,50","253,31","0,00","0,00","-101,00"
"22.09.2018","05:00","28.339,23","12.232,81","1.171,36","4.990,33","777,77","6.646,30","785,72","0,00","190,20","766,93","344,43","290,50","252,88","0,00","0,00","-110,00"
"22.09.2018","06:00","27.626,53","11.583,85","1.166,93","4.994,41","764,36","6.619,20","836,46","0,70","190,80","767,65","348,85","286,50","248,82","0,00","0,00","-182,00"
"22.09.2018","07:00","27.910,14","11.669,81","1.285,76","5.020,30","783,50","6.634,90","846,62","4,73","191,70","766,39","346,64","297,50","248,29","0,00","0,00","-186,00"
"22.09.2018","08:00","30.894,48","13.841,23","2.087,80","4.966,10","906,78","6.603,40","769,11","14,63","191,90","754,72","346,64","284,50","248,67","0,00","0,00","-121,00"
"22.09.2018","09:00","33.013,05","13.978,57","4.114,76","4.933,73","964,60","6.620,70","647,62","19,85","196,00","737,31","346,64","282,50","253,77","0,00","0,00","-83,00"
"22.09.2018","10:00","33.793,33","13.908,93","4.981,85","4.902,79","1.075,82","6.619,50","597,11","20,34","196,10","716,11","346,64","289,50","244,64","0,00","0,00","-106,00"
"22.09.2018","11:00","34.175,44","13.805,32","5.350,01","4.969,21","1.067,05","6.725,90","551,91","18,16","189,20","695,42","346,64","290,50","250,12","0,00","0,00","-84,00"
"22.09.2018","12:00","33.409,05","13.865,58","4.073,55","4.992,13","1.057,74","6.944,00","606,32","20,03","194,60","672,98","346,64","291,50","250,98","0,00","0,00","93,00"
"22.09.2018","13:00","33.708,45","13.946,03","4.430,56","4.989,80","1.126,34","6.946,40","652,66","17,86","193,60","653,85","346,64","289,50","253,21","0,00","0,00","-138,00"
"22.09.2018","14:00","34.011,45","13.709,74","4.899,94","4.959,29","1.092,64","6.933,50","803,83","17,21","192,40","641,63","346,64","285,50","256,13","0,00","0,00","-127,00"
"22.09.2018","15:00","33.761,58","13.571,42","4.673,70","4.939,50","1.107,21","6.957,70","947,38","13,49","192,50","636,03","346,64","292,50","255,51","0,00","0,00","-172,00"
"22.09.2018","16:00","33.812,87","13.558,90","4.744,91","4.855,42","1.040,54","6.907,00","1.107,81","10,29","190,10","640,95","346,64","295,50","252,81","0,00","0,00","-138,00"
"22.09.2018","17:00","34.218,14","13.776,70","4.874,50","4.819,85","1.030,40","6.902,20","1.222,21","6,07","187,00","653,55","348,85","285,50","255,31","0,00","0,00","-144,00"
"22.09.2018","18:00","35.056,50","13.806,89","5.562,22","4.828,82","1.021,32","6.904,90","1.311,69","0,73","189,00","672,92","342,22","286,50","259,29","0,00","0,00","-130,00"
"22.09.2018","19:00","36.548,64","13.935,89","6.754,96","4.912,06","1.004,30","6.943,50","1.396,03","0,06","188,20","691,46","346,64","294,50","260,04","0,00","0,00","-179,00"
"22.09.2018","20:00","35.823,36","13.643,66","6.269,39","4.948,04","929,17","6.972,90","1.450,54","0,00","187,60","704,53","346,64","293,50","258,39","0,00","0,00","-181,00"
"22.09.2018","21:00","34.688,95","13.486,75","5.206,30","4.955,70","955,54","6.965,70","1.386,73","0,00","187,70","714,55","348,85","292,50","258,63","0,00","0,00","-70,00"
"22.09.2018","22:00","33.917,58","13.179,34","4.892,25","5.043,68","876,31","6.970,80","1.312,59","0,00","191,30","725,27","344,43","300,50","260,11","0,00","0,00","-179,00"
"22.09.2018","23:00","32.457,54","13.084,25","3.574,00","5.028,22","827,96","6.996,40","1.119,58","0,00","189,30","731,66","346,64","296,50","263,03","0,00","0,00","0,00"
"23.09.2018","00:00","30.314,47","12.327,01","2.178,74","5.055,34","728,49","7.144,69","1.040,51","0,00","190,00","743,23","346,64","299,50","250,32","0,00","0,00","10,00"
"23.09.2018","01:00","28.741,70","11.709,77","1.452,88","5.081,20","654,87","7.144,80","924,53","0,00","188,60","754,09","346,64","298,50","253,82","0,00","0,00","-68,00"
"23.09.2018","02:00","27.672,71","11.379,32","864,65","4.942,85","627,34","7.206,89","822,96","0,00","189,20","756,96","344,43","304,50","254,61","0,00","0,00","-21,00"
"23.09.2018","03:00","26.824,26","10.478,65","791,83","4.978,99","580,60","7.223,03","855,17","0,00","187,70","763,91","346,64","340,50","254,24","0,00","0,00","23,00"
"23.09.2018","04:00","26.339,12","9.779,75","990,52","4.953,01","576,46","7.189,10","915,18","0,00","190,00","770,02","348,85","358,50","246,73","0,00","0,00","21,00"
"23.09.2018","05:00","26.209,35","9.560,74","1.030,11","4.953,05","589,32","7.199,93","942,33","0,00","190,40","767,62","344,43","353,50","248,92","0,00","0,00","29,00"
"23.09.2018","06:00","25.200,78","9.081,19","891,53","4.859,13","590,50","7.011,54","947,73","0,70","191,60","776,23","348,85","343,50","244,28","0,00","0,00","-86,00"
"23.09.2018","07:00","24.411,87","8.573,84","763,37","4.882,63","570,12","6.937,18","917,27","5,04","190,00","773,72","351,06","346,50","242,14","0,00","0,00","-141,00"
"23.09.2018","08:00","25.036,43","8.941,80","897,12","4.856,53","678,14","6.982,04","881,02","13,63","188,80","758,37","344,43","346,50","242,05","0,00","0,00","-94,00"
"23.09.2018","09:00","26.188,52","9.666,15","1.365,56","4.776,25","792,58","7.112,99","736,18","21,24","190,10","740,32","346,64","346,50","249,01","0,00","0,00","-155,00"
"23.09.2018","10:00","27.208,50","9.868,99","2.309,27","4.743,64","770,43","7.118,85","673,56","22,70","189,50","705,91","346,64","342,50","249,51","0,00","0,00","-133,00"
"23.09.2018","11:00","27.730,10","9.344,44","3.177,03","4.675,33","892,77","7.193,99","694,03","27,55","191,80","679,81","348,85","345,50","253,00","0,00","0,00","-94,00"
"23.09.2018","12:00","27.830,28","8.906,07","3.576,85","4.770,22","996,41","7.082,46","807,08","25,18","186,70","654,48","344,43","351,50","254,90","0,00","0,00","-126,00"
"23.09.2018","13:00","28.236,72","9.746,95","3.306,90","4.655,67","964,45","6.922,95","943,58","25,02","186,80","636,87","346,64","340,50","245,39","0,00","0,00","-85,00"
"23.09.2018","14:00","28.221,67","10.307,35","2.827,14","4.562,57","868,22","6.839,31","1.147,82","21,69","186,70","629,48","344,43","348,50","250,46","0,00","0,00","-112,00"
"23.09.2018","15:00","28.760,33","10.551,51","2.534,82","4.619,51","816,65","7.192,75","1.377,61","19,11","187,70","623,53","346,64","352,50","249,00","0,00","0,00","-111,00"
"23.09.2018","16:00","29.551,03","10.676,29","2.945,77","4.602,62","863,37","7.228,69","1.549,02","8,66","185,20","626,93","346,64","357,50","256,34","0,00","0,00","-96,00"
"23.09.2018","17:00","30.549,74","10.906,27","3.564,30","4.675,97","810,22","7.220,55","1.729,81","7,89","192,80","637,97","346,64","332,50","253,82","0,00","0,00","-129,00"
"23.09.2018","18:00","32.008,90","10.888,05","4.810,48","4.749,43","860,46","7.225,73","1.839,78","0,46","187,10","661,45","344,43","347,50","256,03","0,00","0,00","-162,00"
"23.09.2018","19:00","33.893,23","10.806,02","6.556,23","4.750,83","927,62","7.224,95","2.007,56","0,01","191,90","678,23","348,85","336,50","257,53","0,00","0,00","-193,00"
"23.09.2018","20:00","33.658,23","10.917,49","6.300,39","4.725,98","891,67","7.225,93","1.943,53","0,00","194,10","693,26","346,64","330,50","256,74","0,00","0,00","-168,00"
"23.09.2018","21:00","32.748,61","10.839,32","5.500,90","4.773,39","941,36","7.224,91","1.790,24","0,00","190,40","705,85","344,43","336,50","258,31","0,00","0,00","-157,00"
"23.09.2018","22:00","31.961,90","10.817,76","4.831,76","4.781,55","897,21","7.216,71","1.553,79","0,00","193,30","711,33","348,85","350,50","259,14","0,00","0,00","0,00"
"23.09.2018","23:00","30.475,44","10.917,06","3.341,70","4.771,55","985,68","7.229,51","1.369,62","0,00","189,50","723,77","344,43","346,50","256,12","0,00","0,00","0,00"
"24.09.2018","00:00","28.864,41","10.820,32","2.183,99","4.773,87","690,27","7.288,59","1.167,43","0,00","192,80","734,92","348,85","346,50","252,87","0,00","0,00","64,00"
"24.09.2018","01:00","27.438,29","9.922,44","1.535,70","4.739,61","809,67","7.481,31","970,57","0,00","197,70","740,59","346,64","341,50","250,56","0,00","0,00","102,00"
"24.09.2018","02:00","26.389,00","9.894,85","792,71","4.797,33","609,47","7.587,51","736,54","0,00","194,10","752,48","344,43","361,50","250,08","0,00","0,00","68,00"
"24.09.2018","03:00","26.035,35","9.355,63","737,82","4.979,01","714,12","7.693,19","632,06","0,00","193,40","760,80","346,64","358,50","247,18","0,00","0,00","17,00"
"24.09.2018","04:00","25.853,43","9.460,68","697,81","5.048,11","663,61","7.523,11","496,85","0,00","197,50","759,99","348,85","359,50","244,42","0,00","0,00","53,00"
"24.09.2018","05:00","26.034,94","9.795,85","635,34","5.067,26","664,38","7.476,35","465,32","0,00","194,00","760,05","344,43","352,50","241,46","0,00","0,00","38,00"
"24.09.2018","06:00","26.232,50","10.166,04","569,05","5.069,90","598,20","7.477,15","430,44","0,79","194,30","767,87","346,64","346,50","243,62","0,00","0,00","22,00"
"24.09.2018","07:00","27.380,29","11.236,45","891,82","4.970,51","738,52","7.285,11","333,88","4,21","193,20","758,03","346,64","352,00","245,92","0,00","0,00","24,00"
"24.09.2018","08:00","32.050,38","13.860,66","2.360,07","5.180,66","838,38","7.786,27","269,33","14,26","195,50","733,20","344,43","354,00","248,62","0,00","0,00","-135,00"
"24.09.2018","09:00","34.355,42","14.455,91","3.896,87","5.208,94","948,78","7.809,44","220,95","19,46","191,20","707,20","344,43","360,00","259,24","0,00","0,00","-67,00"
"24.09.2018","10:00","34.962,15","14.493,87","4.374,02","5.228,76","1.040,41","7.796,42","250,63","26,61","192,40","693,34","346,64","351,00","259,05","0,00","0,00","-91,00"
"24.09.2018","11:00","35.668,98","14.886,20","4.857,81","5.063,40","908,69","7.808,61","302,34","25,90","193,30","668,27","344,43","362,50","257,53","0,00","0,00","-10,00"
"24.09.2018","12:00","34.247,88","14.585,90","3.779,25","5.036,55","880,95","7.803,69","401,85","23,61","187,40","649,54","344,43","363,50","244,21","0,00","0,00","-53,00"
"24.09.2018","13:00","35.415,82","14.786,75","4.426,36","5.101,46","943,15","7.799,95","530,89","24,35","193,10","632,51","346,64","359,50","247,16","0,00","0,00","24,00"
"24.09.2018","14:00","36.853,25","14.448,30","6.045,03","5.154,59","922,51","7.802,67","670,66","16,30","193,10","628,55","344,43","359,50","260,61","0,00","0,00","7,00"
"24.09.2018","15:00","37.105,62","14.453,41","6.158,91","5.121,03","956,73","7.805,33","811,74","11,73","193,80","653,91","348,85","357,50","256,68","0,00","0,00","-24,00"
"24.09.2018","16:00","37.518,39","14.529,36","6.591,96","4.928,17","954,07","7.815,13","867,27","8,77","182,70","663,01","348,85","360,50","257,60","0,00","0,00","11,00"
"24.09.2018","17:00","37.609,35","14.507,45","6.668,65","4.990,10","994,30","7.812,93","848,71","9,34","183,80","660,84","344,43","344,50","257,30","0,00","0,00","-13,00"
"24.09.2018","18:00","37.689,72","14.643,85","6.539,54","5.169,22","991,79","7.827,91","759,00","1,22","184,80","683,44","346,64","327,50","258,81","0,00","0,00","-44,00"
"24.09.2018","19:00","38.140,46","14.709,62","6.817,12","5.216,22","973,30","7.830,04","855,11","0,01","180,10","709,08","348,85","358,50","247,51","0,00","0,00","-105,00"
"24.09.2018","20:00","37.344,81","14.759,87","5.906,28","5.225,96","987,58","7.832,21","952,23","0,00","179,90","731,29","344,43","343,50","244,56","0,00","0,00","-163,00"
"24.09.2018","21:00","36.113,01","14.682,90","4.771,96","5.225,70","917,23","7.829,65","899,78","0,00","181,80","748,75","346,64","348,50","247,10","0,00","0,00","-87,00"
"24.09.2018","22:00","35.051,81","14.242,50","4.252,11","5.075,37","862,53","7.831,60","835,75","0,00","182,80","760,91","348,85","347,50","249,89","0,00","0,00","62,00"
"24.09.2018","23:00","32.997,72","13.366,91","3.122,46","5.019,06","824,57","7.839,15","922,55","0,00","182,80","777,05","346,64","343,50","253,03","0,00","0,00","0,00"
"25.09.2018","00:00","31.191,49","12.747,55","1.848,14","5.042,65","720,87","7.832,58","1.098,00","0,00","186,30","787,55","346,64","355,50","251,71","0,00","0,00","-26,00"
"25.09.2018","01:00","29.817,75","11.834,85","988,63","5.055,94","713,47","7.855,76","1.442,71","0,00","183,30","794,22","346,64","346,50","250,73","0,00","0,00","5,00"
"25.09.2018","02:00","28.822,49","10.685,42","564,91","5.095,27","639,60","7.820,88","2.051,81","0,00","184,50","807,37","346,64","343,50","252,59","0,00","0,00","30,00"
"25.09.2018","03:00","28.247,74","9.681,95","542,27","5.144,54","692,62","7.680,78","2.540,67","0,00","178,50","816,45","348,85","356,50","254,61","0,00","0,00","10,00"
"25.09.2018","04:00","27.996,71","9.018,82","651,67","5.099,25","754,37","7.574,12","2.960,43","0,00","187,10","820,42","346,64","358,50","254,39","0,00","0,00","-29,00"
"25.09.2018","05:00","27.805,25","9.140,22","738,58","5.231,33","762,02","6.701,60","3.273,71","0,00","184,60","830,04","342,23","363,50","253,42","0,00","0,00","-16,00"
"25.09.2018","06:00","28.024,67","9.574,44","650,79","5.256,56","655,03","6.443,66","3.578,71","0,66","180,00","832,59","346,64","355,50","254,09","0,00","0,00","-104,00"
"25.09.2018","07:00","28.967,77","9.452,58","989,06","5.186,05","740,68","7.126,54","3.766,56","10,48","183,00","829,12","348,85","350,50","245,36","0,00","0,00","-261,01"
"25.09.2018","08:00","32.852,21","11.810,82","1.465,65","5.274,72","881,91","7.814,11","3.880,69","21,59","186,30","813,23","342,22","359,50","251,60","0,00","0,00","-250,13"
"25.09.2018","09:00","34.771,50","12.801,71","2.284,10","5.291,25","950,08","7.825,25","3.889,13","28,19","184,60","790,38","348,85","345,50","254,46","0,00","0,00","-222,00"
"25.09.2018","10:00","35.070,89","12.668,01","2.558,59","5.252,82","1.087,92","7.835,79","3.931,73","34,05","198,50","760,09","348,85","364,50","255,04","0,00","0,00","-225,00"
"25.09.2018","11:00","35.544,62","13.004,67","2.752,33","5.137,72","1.108,47","7.844,74","3.971,99","35,75","193,10","729,28","342,22","353,50","250,85","0,00","0,00","-180,00"
"25.09.2018","12:00","33.888,00","12.315,44","1.934,81","5.096,90","1.043,36","7.750,29","4.059,00","35,52","196,70","710,42","346,64","347,50","252,42","0,00","0,00","-201,00"
"25.09.2018","13:00","34.910,81","13.128,61","1.995,06","5.081,19","1.112,73","7.723,43","4.151,55","32,10","200,10","697,50","346,64","341,50","255,40","0,00","0,00","-155,00"
"25.09.2018","14:00","35.901,13","13.199,94","2.859,42","5.050,90","1.085,00","7.728,75","4.333,82","22,23","193,50","696,23","348,85","349,50","253,99","0,00","0,00","-221,00"
"25.09.2018","15:00","36.036,40","13.251,35","2.784,00","4.900,27","1.160,68","7.730,60","4.568,12","17,28","192,60","690,33","346,64","360,50","256,03","0,00","0,00","-222,00"
"25.09.2018","16:00","36.778,40","13.591,60","3.062,96","4.924,77","1.163,57","7.730,00","4.648,39","13,93","195,60","696,27","346,64","346,50","256,17","0,00","0,00","-198,00"
