"Tarih","Saat","Toplam (MWh)","Doðal Gaz","Barajlý","Linyit","Akarsu","Ýthal Kömür","Rüzgar","Güneþ","Fuel Oil","Jeotermal","Asfaltit Kömür","Taþ Kömür","Biyokütle","Nafta","LNG","Uluslararasý"
"19.01.2020","11:00","30.480,85","6.887,98","4.344,31","4.065,93","1.398,91","8.781,77","2.841,93","94,41","35,30","1.112,56","340,02","267,49","426,24","0,00","0,00","-116,00"
"19.01.2020","12:00","30.840,95","7.361,40","4.386,23","4.165,89","1.371,47","8.775,74","2.598,49","89,03","35,70","1.110,15","342,23","262,67","429,95","0,00","0,00","-88,00"
"19.01.2020","13:00","31.263,21","7.868,53","4.349,83","4.188,83","1.371,14","8.782,12","2.511,88","97,77","35,00","1.108,57","344,44","274,86","425,24","0,00","0,00","-95,00"
"19.01.2020","14:00","31.407,67","7.828,83","4.306,25","4.265,10","1.341,82","8.786,83","2.664,82","87,77","35,50","1.125,96","340,02","272,26","430,51","0,00","0,00","-78,00"
"19.01.2020","15:00","31.378,78","7.658,37","4.233,12","4.304,23","1.342,61","8.770,91","2.809,76","55,65","35,40","1.127,35","342,23","269,45","427,70","0,00","0,00","2,00"
"19.01.2020","16:00","32.272,37","7.568,63","4.966,17","4.244,83","1.440,92","8.775,12","3.079,34","31,78","35,30","1.127,80","342,23","273,33","432,92","0,00","0,00","-46,00"
"19.01.2020","17:00","33.947,17","7.825,85","6.167,40","4.272,01","1.473,82","8.776,21","3.494,60","5,43","35,30","1.133,04","342,23","279,61","443,15","0,00","0,00","-301,48"
"19.01.2020","18:00","36.107,30","8.437,16","7.609,48","4.293,53","1.544,12","8.779,32","3.550,76","0,04","35,90","1.140,84","344,44","274,49","435,33","0,00","0,00","-338,11"
"19.01.2020","19:00","35.971,97","8.523,56","7.501,80","4.293,76","1.491,88","8.766,10","3.565,13","0,00","36,00","1.144,96","340,02","269,25","436,01","0,00","0,00","-396,50"
"19.01.2020","20:00","35.362,71","8.228,81","7.270,77","4.303,29","1.332,73","8.790,98","3.570,57","0,00","35,80","1.141,93","342,23","284,99","432,46","0,00","0,00","-371,85"
"19.01.2020","21:00","34.617,73","8.184,57","6.649,78","4.229,95","1.302,59","8.778,05","3.604,96","0,00","36,40","1.143,73","342,23","278,34","428,54","0,00","0,00","-361,41"
"19.01.2020","22:00","33.778,61","8.323,69","5.855,25","4.097,15","1.288,21","8.777,20","3.562,14","0,00","35,60","1.147,41","342,23","280,11","426,62","0,00","0,00","-357,00"
"19.01.2020","23:00","32.908,45","8.437,89","4.691,52","4.119,15","1.337,43","8.729,38","3.370,05","0,00","36,10","1.144,97","340,02","274,69","427,25","0,00","0,00","0,00"
"20.01.2020","00:00","30.909,98","7.146,77","4.352,38","4.146,64","1.305,97","8.601,26","3.380,53","0,00","36,00","1.150,70","340,02","274,42","417,73","0,00","0,00","-242,44"
"20.01.2020","01:00","29.192,73","6.391,79","3.166,36","4.151,59","1.349,03","8.580,89","3.381,08","0,00","35,80","1.157,56","342,23","275,14","412,26","0,00","0,00","-51,00"
"20.01.2020","02:00","28.008,71","6.025,52","2.074,27","4.249,00","1.244,77","8.600,32","3.539,77","0,00","35,50","1.160,08","344,44","283,54","404,50","0,00","0,00","47,00"
"20.01.2020","03:00","27.299,81","5.287,34","1.883,34","4.280,66","1.149,30","8.598,40","3.799,97","0,00","33,10","1.153,30","340,02","277,98","410,40","0,00","0,00","86,00"
"20.01.2020","04:00","27.186,55","5.215,02","1.858,94","4.312,41","1.071,69","8.472,31","3.944,20","0,00","32,80","1.155,69","340,02","269,56","409,91","0,00","0,00","104,00"
"20.01.2020","05:00","27.477,94","5.129,25","2.010,79","4.299,39","1.069,33","8.478,93","4.014,98","0,00","35,70","1.155,17","342,23","262,49","410,68","0,00","0,00","269,00"
"20.01.2020","06:00","28.706,44","6.072,19","2.284,43","4.283,29","1.088,77","8.478,84","4.022,38","0,00","35,80","1.150,97","340,02","262,37","408,38","0,00","0,00","279,00"
"20.01.2020","07:00","31.209,19","8.133,98","2.747,81","4.300,22","1.175,08","8.595,11","4.052,59","0,09","36,40","1.145,84","344,44","283,58","414,39","0,00","0,00","-20,34"
"20.01.2020","08:00","37.021,45","9.983,73","6.549,29","4.313,06","1.302,64","8.597,67","4.187,63","13,36","36,80","1.154,40","342,23","281,96","417,31","0,00","0,00","-158,63"
"20.01.2020","09:00","40.435,56","10.595,26","9.382,21","4.296,73","1.377,30","8.597,55","4.247,98","44,60","37,10","1.144,41","342,23","265,16","408,89","0,00","0,00","-303,86"
"20.01.2020","10:00","41.500,84","11.084,27","9.632,56","4.325,97","1.508,04","8.600,87","4.382,44","72,69","37,30","1.143,93","344,44","280,95","400,52","0,00","0,00","-313,14"
"20.01.2020","11:00","42.202,09","11.311,11","9.814,72","4.336,03","1.556,23","8.584,83","4.603,45","98,40","37,20","1.139,01","342,23","283,78","409,73","0,00","0,00","-314,63"
"20.01.2020","12:00","40.840,59","11.310,47","8.254,91","4.339,89","1.534,68","8.598,21","4.802,24","91,87","38,00","1.138,81","344,44","275,46","397,38","0,00","0,00","-285,77"
"20.01.2020","13:00","41.366,12","11.482,79","8.344,48","4.341,58","1.575,59","8.595,15","5.048,22","78,50","37,50","1.110,77","340,02","275,33","396,59","0,00","0,00","-260,40"
"20.01.2020","14:00","41.707,06","11.270,08","8.790,92","4.335,33","1.618,15","8.589,83","5.074,51","69,60","37,50","1.102,54","342,23","277,51","407,81","0,00","0,00","-208,95"
"20.01.2020","15:00","41.601,12","10.992,78","8.766,35","4.344,20","1.694,90","8.500,12","5.295,65","39,81","37,40","1.126,01","342,23","279,84","408,45","0,00","0,00","-226,62"
"20.01.2020","16:00","41.947,20","11.270,73","8.974,26","4.276,66","1.655,56","8.514,63","5.320,48","17,49","36,80","1.130,89","342,23","290,00","416,84","0,00","0,00","-299,37"
"20.01.2020","17:00","42.530,12","11.200,08","9.430,18","4.294,51","1.696,33","8.619,92","5.401,94","2,12","36,80","1.113,23","340,02","284,08","429,80","0,00","0,00","-318,89"
"20.01.2020","18:00","42.293,22","11.524,27","8.920,72","4.307,56","1.758,67","8.604,08","5.276,81","0,01","36,90","1.119,46","342,23","277,61","411,96","0,00","0,00","-287,06"
"20.01.2020","19:00","41.071,54","11.510,76","7.746,40","4.348,15","1.702,68","8.627,37","5.243,16","0,00","36,70","1.134,70","342,23","267,93","414,46","0,00","0,00","-303,00"
"20.01.2020","20:00","39.735,79","10.798,41","7.186,91","4.297,18","1.587,84","8.620,87","5.322,91","0,00","36,60","1.127,33","344,44","283,86","410,13","0,00","0,00","-280,69"
"20.01.2020","21:00","38.710,54","10.609,26","6.398,47","4.298,20","1.589,30","8.608,73","5.306,58","0,00","36,50","1.137,57","340,02","272,32","411,09","0,00","0,00","-297,50"
"20.01.2020","22:00","37.405,74","10.470,32","5.348,14","4.335,13","1.542,80","8.621,12","5.176,73","0,00","36,60","1.142,40","340,02","282,06","408,53","0,00","0,00","-298,11"
"20.01.2020","23:00","36.325,03","9.773,03","4.593,59","4.334,74","1.552,64","8.617,75","5.236,38","0,00","37,10","1.145,91","342,23","282,88","408,78","0,00","0,00","0,00"
"21.01.2020","00:00","33.916,24","8.713,65","3.897,23","4.336,86","1.235,56","8.585,96","5.240,12","0,00","36,50","1.143,60","344,44","272,91","406,47","0,00","0,00","-297,06"
"21.01.2020","01:00","32.132,25","8.589,40","2.415,60","4.294,65","1.231,98","8.589,10","5.037,22","0,00","36,20","1.149,19","344,44","283,12","415,52","0,00","0,00","-254,17"
"21.01.2020","02:00","30.865,61","7.996,41","1.566,33","4.350,98","1.164,73","8.588,54","4.960,57","0,00","36,50","1.155,58","342,23","278,40","412,34","0,00","0,00","13,00"
"21.01.2020","03:00","29.827,00","7.172,00","1.521,27","4.371,55","1.090,33","8.582,91","4.987,55","0,00","36,40","1.155,64","340,02","279,80","402,53","0,00","0,00","-113,00"
"21.01.2020","04:00","29.727,19","7.039,88","1.514,75","4.357,84","997,89","8.570,12","5.127,06","0,00","36,30","1.149,93","342,23","264,33","414,86","0,00","0,00","-88,00"
"21.01.2020","05:00","29.987,53","6.952,92","1.532,80","4.412,57","1.038,64","8.577,07","5.264,14","0,00","36,20","1.147,98","344,43","265,64","413,14","0,00","0,00","2,00"
"21.01.2020","06:00","30.865,77","7.708,34","1.538,27","4.457,93","1.136,46","8.574,90","5.290,82","0,00","36,80","1.149,50","340,02","277,19","413,88","0,00","0,00","-58,34"
"21.01.2020","07:00","33.113,48","9.309,89","2.137,00","4.481,82","1.179,06","8.618,34","5.289,04","0,91","36,40","1.149,93","344,44","284,14","410,08","0,00","0,00","-127,57"
"21.01.2020","08:00","37.716,89","10.766,13","5.481,56","4.406,73","1.259,62","8.624,60","5.208,49","6,98","37,10","1.149,89","337,81","272,06","416,27","0,00","0,00","-250,35"
"21.01.2020","09:00","40.437,13","11.484,53","7.688,31","4.275,08","1.337,30","8.621,18","5.121,14","26,47","36,60","1.143,07","344,44","268,29","407,43","0,00","0,00","-316,71"
"21.01.2020","10:00","40.786,14","11.525,73","8.020,13","4.304,61","1.391,74","8.614,88","4.987,41","52,90","37,40","1.132,92","342,23","274,28","411,88","0,00","0,00","-309,97"
"21.01.2020","11:00","41.185,62","11.415,89","8.634,70","4.315,44","1.431,57","8.593,62","4.838,79","52,80","37,50","1.130,25","342,23","271,47","414,92","0,00","0,00","-293,56"
"21.01.2020","12:00","39.806,55","11.366,95","7.390,30","4.370,38","1.428,93","8.593,07","4.690,32","63,10","37,70","1.132,96","340,02","264,57","408,95","0,00","0,00","-280,70"
"21.01.2020","13:00","39.998,81","11.297,96","7.913,59","4.255,26","1.451,66","8.568,21","4.533,16","65,89","37,60","1.129,55","340,02","253,70","411,00","0,00","0,00","-258,79"
"21.01.2020","14:00","40.648,01","11.515,78","8.529,55","4.255,46","1.560,87","8.333,32","4.459,86","60,14","37,00","1.126,04","340,02","266,55","412,96","0,00","0,00","-249,54"
"21.01.2020","15:00","40.524,96","11.092,82","8.932,37","4.244,03","1.621,64","8.310,58","4.346,91","45,97","37,10","1.130,10","342,23","260,72","421,13","0,00","0,00","-260,64"
"21.01.2020","16:00","41.224,49","10.878,44","10.052,28","4.236,18","1.593,77","8.307,55","4.238,41","22,06","36,40","1.135,58","340,02","263,14","418,97","0,00","0,00","-298,31"
"21.01.2020","17:00","42.138,41","11.332,42","10.621,01","4.197,54","1.662,70","8.305,87","4.077,56","2,32","36,50","1.143,43","344,44","263,55","416,25","0,00","0,00","-265,18"
"21.01.2020","18:00","42.156,16","11.338,62","10.618,69","4.239,62","1.779,16","8.308,92","3.926,31","0,07","36,70","1.138,14","337,81","260,52","414,52","0,00","0,00","-242,92"
"21.01.2020","19:00","40.832,88","11.055,27","9.708,90","4.251,51","1.751,66","8.305,28","3.848,96","0,00","37,50","1.149,74","340,02","266,21","420,71","0,00","0,00","-302,88"
"21.01.2020","20:00","39.745,28","11.074,88","8.748,97","4.249,59","1.640,40","8.308,55","3.790,23","0,00","36,60","1.143,32","344,44","272,96","419,61","0,00","0,00","-284,27"
"21.01.2020","21:00","38.684,77","10.980,08","8.093,32","4.225,52","1.532,63","8.168,54","3.757,30","0,00","37,00","1.154,10","344,44","267,17","416,81","0,00","0,00","-292,14"
"21.01.2020","22:00","37.427,25","11.174,22","7.092,42","4.118,98","1.505,88","7.891,19","3.713,83","0,00","36,80","1.151,97","342,23","277,20","422,53","0,00","0,00","-300,00"
"21.01.2020","23:00","35.484,55","10.869,64","5.831,13","4.092,11","1.465,78","7.436,99","3.580,87","0,00","36,60","1.152,15","344,44","264,48","410,36","0,00","0,00","0,00"
"22.01.2020","00:00","33.523,97","9.722,13","4.703,93","4.105,23","1.227,65","8.108,83","3.635,95","0,00","36,00","1.154,84","344,44","270,54","394,43","0,00","0,00","-180,00"
"22.01.2020","01:00","31.741,15","9.733,12","2.806,33","4.053,46","1.192,04","8.145,04","3.516,98","0,00","36,20","1.164,94","344,44","271,81","395,79","0,00","0,00","81,00"
"22.01.2020","02:00","30.405,60","9.371,43","1.978,60","4.119,32","1.119,31","8.167,77","3.399,82","0,00","37,30","1.167,92","342,23","271,49","391,41","0,00","0,00","39,00"
"22.01.2020","03:00","29.585,91","9.105,27","1.741,42","4.117,29","1.083,41","8.271,31","3.169,82","0,00","33,90","1.157,12","344,44","277,22","413,71","0,00","0,00","-129,00"
"22.01.2020","04:00","29.518,21","9.048,17","1.749,45","4.103,72","1.063,89","8.359,71","3.106,45","0,00","36,30","1.164,11","344,44","277,14","395,83","0,00","0,00","-131,00"
"22.01.2020","05:00","29.724,35","9.162,11","1.686,37","4.148,54","1.040,53","8.443,03","3.037,97","0,00","35,60","1.159,08","342,23","285,80","391,09","0,00","0,00","-8,00"
"22.01.2020","06:00","30.742,78","9.399,80","1.907,52","4.274,65","1.033,04","8.439,62","3.058,55","0,00","36,00","1.162,42","342,23","303,79","395,16","0,00","0,00","390,00"
"22.01.2020","07:00","32.769,45","10.121,83","3.484,22","4.298,82","1.261,85","8.341,48","2.920,37","0,71","36,20","1.153,07","348,85","313,49","422,81","0,00","0,00","65,75"
"22.01.2020","08:00","37.556,94","11.027,41","7.478,13","4.307,92","1.462,79","8.475,03","2.838,84","19,65","37,10","1.156,62","340,02","311,47","422,31","0,00","0,00","-320,35"
"22.01.2020","09:00","40.015,10","11.582,89","9.702,90","4.087,19","1.514,72","8.465,28","2.724,90","59,08","37,10","1.146,75","342,23","305,34","409,32","0,00","0,00","-362,60"
"22.01.2020","10:00","39.993,50","11.508,03","9.943,56","4.191,97","1.520,53","8.462,30","2.431,79","110,65","37,10","1.142,31","342,23","313,29","398,30","0,00","0,00","-408,56"
"22.01.2020","11:00","39.770,80","11.597,69","9.822,29","4.339,29","1.546,47","8.465,97","1.965,32","133,56","37,40","1.136,05","340,02","300,16","403,61","0,00","0,00","-317,03"
"22.01.2020","12:00","37.886,44","10.900,90","8.979,91","4.369,32","1.451,02","8.476,30","1.607,18","133,07","36,60","1.138,99","342,23","308,65","409,39","0,00","0,00","-267,12"
"22.01.2020","13:00","37.900,31","10.982,36","9.124,22","4.371,47","1.367,07","8.458,57","1.488,87","131,71","37,40","1.129,89","340,02","304,43","402,23","0,00","0,00","-237,93"
"22.01.2020","14:00","38.316,43","10.736,44","9.645,60","4.452,84","1.444,40","8.468,64","1.398,78","127,16","36,70","1.124,92","342,23","318,32","415,14","0,00","0,00","-194,74"
"22.01.2020","15:00","38.105,10","10.241,56","9.928,30","4.470,86","1.482,66","8.476,16","1.385,65","104,44","36,20","1.123,53","340,02","308,49","427,01","0,00","0,00","-219,78"
"22.01.2020","16:00","39.077,18","10.601,92","10.437,52","4.554,22","1.569,56","8.467,32","1.447,44","54,81","36,50","1.124,89","337,81","304,39","423,83","0,00","0,00","-283,03"
"22.01.2020","17:00","40.786,93","11.433,21","11.153,46","4.608,24","1.632,25","8.468,97","1.518,39","6,64","36,70","1.136,43","342,23","298,13","424,16","0,00","0,00","-271,88"
"22.01.2020","18:00","41.433,32","11.780,76","11.049,92","4.681,83","1.851,29","8.462,71","1.645,77","0,16","37,40","1.149,41","340,02","303,11","416,34","0,00","0,00","-285,40"
"22.01.2020","19:00","40.698,23","11.601,04","10.411,39","4.743,70","1.820,96","8.477,19","1.688,33","0,00","37,00","1.148,75","342,23","291,31","418,57","0,00","0,00","-282,24"
"22.01.2020","20:00","39.397,07","11.270,67","9.620,23","4.723,95","1.630,92","8.474,60","1.724,29","0,00","36,90","1.153,48","337,81","270,75","420,47","0,00","0,00","-267,00"
"22.01.2020","21:00","38.453,96","11.200,75","8.754,93","4.715,86","1.587,56","8.476,30","1.780,56","0,00","36,50","1.159,60","322,35","275,30","420,25","0,00","0,00","-276,00"
"22.01.2020","22:00","37.295,45","10.469,86","8.253,20","4.724,11","1.608,17","8.460,45","1.843,86","0,00","36,20","1.157,58","320,15","274,96","418,34","0,00","0,00","-271,43"
"22.01.2020","23:00","36.208,12","10.528,41","6.788,71","4.720,65","1.647,43","8.479,91","1.827,61","0,00","36,30","1.141,93","322,36","288,15","426,66","0,00","0,00","0,00"
"23.01.2020","00:00","33.788,55","10.850,56","4.277,03","4.765,68","1.430,28","8.459,45","1.936,75","0,00","36,10","1.136,13","324,57","267,79","427,21","0,00","0,00","-123,00"
"23.01.2020","01:00","31.861,88","10.898,59","2.432,45","4.450,37","1.312,10","8.471,78","1.939,85","0,00","36,20","1.137,72","337,81","265,40","427,61","0,00","0,00","152,00"
"23.01.2020","02:00","30.535,20","10.668,46","1.472,47","4.331,27","1.196,98","8.460,86","2.135,32","0,00","36,90","1.134,65","342,23","267,99","427,07","0,00","0,00","61,00"
"23.01.2020","03:00","29.798,92","10.154,96","1.231,77","4.408,71","1.106,71","8.466,30","2.152,57","0,00","36,30","1.138,52","340,02","269,86","427,20","0,00","0,00","66,00"
"23.01.2020","04:00","29.471,36","9.877,59","1.125,41","4.553,19","1.118,76","8.445,40","2.114,79","0,00","36,20","1.132,23","342,23","281,98","427,58","0,00","0,00","16,00"
"23.01.2020","05:00","29.789,40","9.995,66","1.161,47","4.661,78","1.118,95","8.453,49","2.074,07","0,00","36,00","1.131,38","344,44","270,06","425,10","0,00","0,00","117,00"
"23.01.2020","06:00","30.656,56","9.954,78","2.138,97","4.643,39","1.141,25","8.448,81","2.060,10","0,00","36,40","1.130,95","340,02","273,56","424,33","0,00","0,00","64,00"
"23.01.2020","07:00","32.826,89","10.007,75","4.062,15","4.594,19","1.248,04","8.475,41","2.146,55","0,58","36,40","1.132,01","342,23","275,00","426,58","0,00","0,00","80,00"
"23.01.2020","08:00","37.436,12","10.656,67","7.607,13","4.696,60","1.511,53","8.477,81","2.501,34","24,16","37,70","1.131,41","342,23","268,18","428,30","0,00","0,00","-246,94"
"23.01.2020","09:00","39.712,01","10.732,37","9.210,55","4.700,42","1.564,06","8.461,43","3.069,61","79,40","37,30","1.121,34","346,85","273,86","427,89","0,00","0,00","-313,07"
"23.01.2020","10:00","39.898,96","10.374,76","9.101,47","4.729,40","1.523,08","8.467,23","3.687,28","119,25","37,20","1.116,71","344,44","268,52","423,01","0,00","0,00","-293,39"
"23.01.2020","11:00","40.343,13","10.920,47","8.458,59","4.685,48","1.555,13","8.468,00","4.241,08","132,09","37,30","1.106,13","346,65","257,38","418,40","0,00","0,00","-283,57"
"23.01.2020","12:00","37.162,91","10.549,18","6.711,83","4.694,87","1.494,34","8.470,31","4.905,59","140,30","37,30","1.103,98","342,23","257,61","404,62","0,00","0,00","-1.949,25"
"23.01.2020","13:00","39.371,10","10.810,54","6.295,70","4.739,30","1.518,55","8.465,27","5.414,76","128,02","36,90","1.096,97","344,44","250,62","421,12","0,00","0,00","-151,09"
"23.01.2020","14:00","40.145,88","11.093,40","6.614,13","4.729,13","1.501,16","8.466,07","5.591,16","128,40","36,40","1.092,82","342,23","247,11","421,50","0,00","0,00","-117,63"
"23.01.2020","15:00","40.308,53","11.083,95","6.486,29","4.754,41","1.614,60","8.474,09","5.800,91","82,72","36,80","1.087,55","340,02","265,69","420,77","0,00","0,00","-139,27"
"23.01.2020","16:00","40.927,25","10.971,80","7.068,08","4.720,20","1.613,93","8.476,72","6.048,80","34,79","36,00","1.089,20","342,23","268,37","417,59","0,00","0,00","-160,46"
"23.01.2020","17:00","41.792,88","10.951,03","7.952,28","4.720,60","1.581,86","8.461,41","6.143,90","6,02","36,30","1.096,01","342,23","273,98","414,27","0,00","0,00","-187,01"
"23.01.2020","18:00","41.918,28","11.095,67","8.130,39","4.699,98","1.613,43","8.465,32","5.998,24","0,26","36,10","1.108,50","342,23","283,30","422,76","0,00","0,00","-277,90"
"23.01.2020","19:00","40.986,42","11.374,16","7.134,46","4.761,43","1.597,39","8.463,81","5.752,06","0,00","36,40","1.106,83","342,23","279,44","427,67","0,00","0,00","-289,46"
"23.01.2020","20:00","39.867,43","10.480,10","6.925,46","4.793,37","1.637,41","8.465,49","5.663,30","0,00","36,40","1.108,84","342,23","278,43","427,93","0,00","0,00","-291,53"
"23.01.2020","21:00","38.726,59","10.665,65","6.183,18","4.754,00","1.499,37","8.473,60","5.213,69","0,00","36,30","1.120,80","340,02","274,46","422,27","0,00","0,00","-256,75"
"23.01.2020","22:00","37.508,88","10.482,40","5.318,76","4.770,94","1.486,72","8.375,91","5.141,58","0,00","36,00","1.123,05","340,02","262,89","426,44","0,00","0,00","-255,83"
"23.01.2020","23:00","36.301,83","10.402,39","4.199,32","4.750,72","1.404,49","8.481,05","4.868,45","0,00","36,00","1.132,42","342,23","267,44","417,32","0,00","0,00","0,00"
"24.01.2020","00:00","33.958,18","9.288,33","3.445,54","4.773,25","1.355,43","8.475,26","4.634,44","0,00","36,40","1.149,79","342,23","272,52","425,67","0,00","0,00","-240,68"
"24.01.2020","01:00","32.009,96","9.108,60","2.195,06","4.809,71","1.191,81","8.468,09","4.198,90","0,00","36,00","1.140,45","342,23","267,67","420,15","0,00","0,00","-168,71"
"24.01.2020","02:00","30.609,33","8.799,88","1.558,45","4.813,79","1.082,43","8.457,50","3.893,35","0,00","35,80","1.140,83","342,23","274,07","424,85","0,00","0,00","-213,85"
"24.01.2020","03:00","29.812,86","8.284,38","1.552,69","4.812,17","1.090,93","8.459,65","3.676,79","0,00","36,60","1.156,56","342,23","264,30","431,53","0,00","0,00","-294,97"
"24.01.2020","04:00","29.237,22","7.626,22","1.728,06","4.744,17","1.123,41","8.469,05","3.626,68","0,00","33,40","1.158,26","322,36","269,84","420,37","0,00","0,00","-284,60"
"24.01.2020","05:00","29.730,73","8.527,34","1.633,34","4.675,14","1.078,95","8.473,78","3.381,80","0,00","35,80","1.161,95","220,79","252,89","429,79","0,00","0,00","-140,84"
"24.01.2020","06:00","30.807,64","9.102,65","2.102,12","4.652,09","1.138,11","8.475,42","3.403,90","0,00","35,80","1.153,99","214,17","266,30","428,45","0,00","0,00","-165,36"
"24.01.2020","07:00","32.730,01","9.753,85","3.352,99","4.654,87","1.266,61","8.468,11","3.336,82","0,13","36,70","1.152,98","220,79","261,59","428,02","0,00","0,00","-203,45"
"24.01.2020","08:00","37.526,39","11.800,16","5.937,03","4.639,68","1.462,02","8.469,83","3.355,24","14,59","37,20","1.148,11","214,17","259,83","425,82","0,00","0,00","-237,29"
"24.01.2020","09:00","40.094,47","12.122,40","8.176,09","4.620,80","1.663,73","8.443,45","3.270,04","43,32","35,80","1.147,46","216,38","255,22","422,12","0,00","0,00","-322,34"
"24.01.2020","10:00","40.310,69","12.145,89","8.588,99","4.489,98","1.648,53","8.434,66","3.172,08","70,21","35,30","1.144,55","216,38","251,33","419,18","0,00","0,00","-306,39"
"24.01.2020","11:00","40.630,33","12.074,12","8.933,32","4.487,89","1.761,62","8.480,62","3.035,43","91,72","34,90","1.139,45","216,38","250,75","425,38","0,00","0,00","-301,25"
"24.01.2020","12:00","38.855,89","12.161,50","7.565,34","4.159,39","1.721,71","8.497,93","2.842,62","92,68","34,80","1.139,38","216,38","256,80","435,97","0,00","0,00","-268,61"
"24.01.2020","13:00","37.253,20","11.773,62","6.494,27","4.224,19","1.797,19","8.523,35","2.550,08","90,54","35,40","1.110,31","216,38","270,54","437,42","0,00","0,00","-270,09"
"24.01.2020","14:00","38.452,67","11.898,35","7.597,34","4.240,48","1.776,27","8.531,43","2.472,06","87,92","35,50","1.102,49","216,38","260,92","430,77","0,00","0,00","-197,24"
"24.01.2020","15:00","38.710,11","12.148,36","8.015,97","3.950,12","1.649,99","8.563,87","2.448,89","62,56","34,90","1.130,56","211,96","263,44","427,80","0,00","0,00","-198,31"
"24.01.2020","16:00","39.258,99","12.316,30","8.809,47","3.847,73","1.570,98","8.563,87","2.279,56","39,96","35,70","1.135,73","214,17","263,55","431,54","0,00","0,00","-249,57"
"24.01.2020","17:00","40.577,05","12.332,47","10.079,42","4.010,74","1.642,16","8.559,75","2.153,59","5,23","36,60","1.135,61","214,17","258,78","432,15","0,00","0,00","-283,62"
"24.01.2020","18:00","41.144,37","12.348,93","10.486,94","3.997,31","1.780,81","8.572,46","2.179,49","0,26","36,50","1.142,13","214,17","270,99","411,69","0,00","0,00","-297,31"
"24.01.2020","19:00","40.260,26","12.184,37","9.812,63","4.034,85","1.754,35","8.518,89","2.171,85","0,00","37,10","1.148,61","216,38","259,59","419,86","0,00","0,00","-298,22"
"24.01.2020","20:00","38.566,74","11.036,04","9.310,38","4.064,63","1.753,45","8.544,01","1.957,27","0,00","36,80","1.153,03","216,38","252,62","424,53","0,00","0,00","-182,40"
"24.01.2020","21:00","37.459,58","11.364,95","8.064,53","4.047,03","1.709,12","8.566,36","1.829,73","0,00","36,50","1.153,67","218,58","255,58","406,74","0,00","0,00","-193,21"
"24.01.2020","22:00","36.706,09","11.590,87","7.267,13","4.017,90","1.708,94","8.616,83","1.667,79","0,00","35,70","1.154,72","218,59","272,40","408,51","0,00","0,00","-253,29"
"24.01.2020","23:00","35.829,94","11.382,11","6.639,40","4.019,75","1.678,67","8.503,75","1.543,94","0,00","35,80","1.145,62","216,38","257,19","407,33","0,00","0,00","0,00"
"25.01.2020","00:00","33.653,91","10.553,60","5.770,39","3.979,60","1.557,79","8.452,92","1.460,84","0,00","36,20","1.149,64","218,59","257,15","400,25","0,00","0,00","-183,06"
"25.01.2020","01:00","31.815,04","10.443,28","3.878,42","4.019,47","1.519,03","8.422,92","1.541,65","0,00","35,40","1.155,24","216,38","254,02","412,23","0,00","0,00","-83,00"
"25.01.2020","02:00","30.222,01","10.451,42","2.386,04","4.113,67","1.280,61","8.419,56","1.680,10","0,00","36,10","1.155,87","218,59","256,45","419,74","0,00","0,00","-196,14"
"25.01.2020","03:00","29.439,73","10.145,36","1.840,10","4.218,83","1.137,49","8.421,67","1.756,18","0,00","35,10","1.161,09","216,38","254,61","425,92","0,00","0,00","-173,00"
"25.01.2020","04:00","29.174,85","10.099,79","1.816,40","3.979,18","1.133,46","8.413,54","1.771,58","0,00","35,30","1.158,28","214,17","249,17","419,98","0,00","0,00","-116,00"
"25.01.2020","05:00","29.255,10","10.052,06","1.954,12","3.952,21","1.079,20","8.408,76","1.763,21","0,00","35,70","1.122,74","216,38","259,57","419,15","0,00","0,00","-8,00"
"25.01.2020","06:00","29.947,23","10.442,52","2.192,82","3.991,41","1.109,71","8.411,75","1.734,74","0,00","35,60","1.128,52","218,59","256,66","423,91","0,00","0,00","1,00"
"25.01.2020","07:00","31.029,05","10.803,34","3.018,35","3.888,14","1.149,01","8.431,69","1.654,96","0,29","35,30","1.128,64","216,38","254,47","421,48","0,00","0,00","27,00"
"25.01.2020","08:00","33.668,63","11.291,90","5.025,77","3.843,74","1.274,90","8.436,07","1.802,50","18,60","35,60","1.129,07","214,17","258,89","416,96","0,00","0,00","-79,54"
"25.01.2020","09:00","35.399,55","11.137,53","6.623,59","3.877,88","1.543,77","8.427,06","1.809,57","59,47","36,50","1.129,99","218,59","253,23","412,63","0,00","0,00","-130,26"
"25.01.2020","10:00","35.816,93","11.127,06","7.245,37","3.995,45","1.591,15","8.409,77","1.631,27","94,40","35,70","1.120,62","216,38","259,06","417,60","0,00","0,00","-326,90"
"25.01.2020","11:00","35.797,50","11.244,17","7.457,02","4.019,80","1.529,76","8.406,19","1.302,71","113,15","36,10","1.114,30","216,38","254,05","414,67","0,00","0,00","-310,80"
"25.01.2020","12:00","34.354,96","11.321,88","5.975,13","4.032,80","1.389,70","8.421,91","1.323,53","131,10","36,80","1.106,08","216,38","256,28","412,72","0,00","0,00","-269,35"
"25.01.2020","13:00","33.965,29","11.614,39","5.135,63","4.032,97","1.326,89","8.409,27","1.493,44","135,14","36,20","1.104,77","216,38","252,42","422,73","0,00","0,00","-214,94"
